단위중량(kg),투입중량(kg),염색길이(m),투입중량/길이,투입중량/액량,공정진행시간(%),진행온도,포속1,포속3,포속4,염색색차 DE
560.0,60.8,10.0,6.08,0.0608,1.63,129.7,57,57,29,0.3221368
320.0,122.7,77.0,1.5935064935064935,0.06135,72.59,43.0,4,90,163,1.593427
625.0,155.4,34.0,4.570588235294117,0.0777,1.73,33.4,22,62,1,0.9041876
324.0,102.4,16.0,6.4,0.0512,46.4,94.7,92,93,114,0.4797601
320.0,164.6,351.0,0.4689458689458689,0.0823,16.8,46.7,69,119,7,1.532855
800.0,167.0,84.0,1.988095238095238,0.0835,90.71,47.0,33,65,127,7.266841
190.0,87.6,456.0,0.1921052631578947,0.0219,71.74,91.8,78,88,99,1.338738
450.0,54.8,10.0,5.48,0.0547999999999999,89.36,37.3,73,355,38,2.453874
190.0,85.6,401.0,0.2134663341645885,0.0214,76.32,21.8,104,127,174,1.655061
604.0,280.0,2.0,140.0,0.07,24.58,90.4,105,117,23,0.5512151
324.0,78.3,25.0,3.132,0.0783,26.82,110.3,66,63,130,5.306342
495.0,43.6,2.0,21.8,0.0726666666666666,4.32,37.4,110,0,0,1.600976
320.0,197.6,601.0,0.3287853577371048,0.0988,57.01,68.7,31,147,66,2.601036
324.0,78.3,25.0,3.132,0.0783,10.45,94.6,68,62,49,5.306342
495.0,43.6,2.0,21.8,0.0726666666666666,20.93,99.4,85,0,0,1.600976
485.0,113.0,267.0,0.4232209737827715,0.0565,97.31,33.6,76,74,151,5.026582
625.0,60.2,52.0,1.1576923076923078,0.0602,70.55,119.0,52,320,33,1.039721
320.0,122.7,77.0,1.5935064935064935,0.06135,70.62,42.7,3,90,159,1.593427
350.0,128.0,273.0,0.4688644688644688,0.064,87.13,69.0,126,117,71,0.2007852
560.0,199.5,111.0,1.7972972972972974,0.09975,51.35,90.1,104,122,53,3.457263
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,4.8,0.0,0,0,0,1.354934
450.0,129.0,92.0,1.4021739130434785,0.0645,44.62,68.1,85,84,101,1.000596
460.0,51.5,36.0,1.4305555555555556,0.0515,28.03,77.0,69,143,57,0.8660321
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,48.42,95.6,46,0,0,2.425779
146.0,189.2,1600.0,0.11825,0.0472999999999999,29.7,76.7,131,132,31,0.299028
480.0,82.4,128.0,0.64375,0.0824,8.67,40.2,40,51,20,2.207412
580.0,264.5,413.0,0.6404358353510896,0.066125,5.08,23.7,101,81,2,3.708582
480.0,82.4,128.0,0.64375,0.0824,77.04,98.9,25,51,234,2.207412
495.0,43.6,2.0,21.8,0.0726666666666666,26.25,111.7,56,0,0,1.600976
324.0,38.0,19.0,2.0,0.038,23.55,100.0,71,360,14,0.8450533
536.0,168.4,16.0,10.525,0.0842,5.83,47.7,97,189,6,2.792194
320.0,108.2,343.0,0.3154518950437318,0.0541,44.04,112.8,27,82,87,2.006101
800.0,66.0,75.0,0.88,0.066,96.74,36.5,31,31,602,0.3451779
460.0,51.5,36.0,1.4305555555555556,0.0515,42.45,68.6,68,70,92,0.8660321
604.0,311.6,600.0,0.5193333333333334,0.0779,6.73,38.1,71,62,4,1.008322
560.0,198.4,500.0,0.3968,0.0992,96.27,42.3,58,115,111,5.25213
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,35.71,73.9,40,0,0,14.85745
604.0,311.6,600.0,0.5193333333333334,0.0779,47.6,134.7,69,74,80,1.008322
324.0,78.3,25.0,3.132,0.0783,74.95,115.8,11,11,402,5.306342
450.0,95.8,72.0,1.3305555555555555,0.0958,44.64,129.9,55,49,264,1.355596
324.0,66.2,31.0,2.135483870967742,0.0662,37.73,124.7,55,57,123,0.8130776
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,34.25,99.8,372,0,0,2.185405
495.0,329.3,126.0,2.6134920634920635,0.082325,64.05,107.9,78,92,49,1.476973
800.0,66.0,69.0,0.9565217391304348,0.066,54.72,81.5,10,10,296,0.768085
314.0,113.8,350.0,0.3251428571428571,0.0569,9.05,51.1,54,56,11,0.3047607
324.0,54.4,119.0,0.4571428571428571,0.0544,0.23,30.5,0,0,0,1.702155
536.0,168.4,16.0,10.525,0.0842,92.23,69.5,93,91,200,2.792194
450.0,129.0,92.0,1.4021739130434785,0.0645,76.38,96.7,85,84,180,1.000596
460.0,48.0,3.0,16.0,0.048,95.62,43.8,66,890,142,1.644801
450.0,95.8,72.0,1.3305555555555555,0.0958,85.94,129.9,22,49,530,1.355596
560.0,287.2,450.0,0.6382222222222222,0.0718,41.67,119.0,116,77,58,2.161994
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,18.58,110.4,70,143,15,0.2916726
324.0,139.6,253.0,0.5517786561264821,0.0698,62.33,111.7,89,116,63,0.5054298
146.0,189.6,1600.0,0.1185,0.0474,12.69,59.2,135,128,14,0.3985579
146.0,188.8,1600.0,0.118,0.0472,57.74,135.2,139,132,94,0.4435995
800.0,66.0,75.0,0.88,0.066,25.36,108.6,3,30,138,0.3451779
460.0,48.0,3.0,16.0,0.048,5.23,70.6,64,259,9,1.644801
324.0,51.3,9.0,5.699999999999999,0.0513,36.67,116.1,47,46,99,0.4998396
536.0,184.9,84.0,2.2011904761904764,0.09245,78.74,129.9,107,113,110,1.057401
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,75.81,130.2,32,32,335,0.319741
552.0,219.4,6.0,36.56666666666667,0.1097,38.32,74.3,88,109,105,1.562582
320.0,162.0,500.0,0.324,0.081,53.64,69.5,20,129,67,1.815297
480.0,156.4,242.0,0.6462809917355372,0.0782,11.44,95.2,65,94,26,2.855713
604.0,306.6,600.0,0.511,0.07665,22.16,49.7,62,84,21,3.03364
460.0,38.4,32.0,1.2,0.064,72.18,110.2,41,0,0,0.3146644
560.0,287.2,450.0,0.6382222222222222,0.0718,28.7,86.9,119,82,38,2.161994
460.0,51.5,36.0,1.4305555555555556,0.0515,45.77,68.2,68,68,103,0.8660321
505.0,149.4,6.0,24.9,0.0747,14.53,71.6,88,97,14,0.9071327
235.0,19.8,33.0,0.6,0.033,46.03,129.8,38,0,0,1.645152
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,3.57,36.8,108,0,0,14.85745
460.0,38.4,32.0,1.2,0.064,4.13,39.3,27,0,0,0.3146644
450.0,124.8,227.0,0.5497797356828193,0.0624,0.48,30.4,51,0,0,3.592049
495.0,352.8,121.0,2.915702479338843,0.0882,26.09,130.0,80,98,39,1.473568
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,46.13,82.8,12,54,207,1.354934
604.0,258.8,400.0,0.647,0.0647,90.91,51.2,56,56,221,2.080513
460.0,190.0,14.0,13.571428571428571,0.095,70.7,110.5,60,98,127,2.184558
314.0,97.4,300.0,0.3246666666666666,0.0487,46.09,119.9,51,221,77,0.4555725
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,16.0,67.3,42,0,0,1.130695
314.0,115.1,401.0,0.2870324189526184,0.05755,77.41,89.9,92,93,107,0.4264583
800.0,66.0,49.0,1.346938775510204,0.066,65.76,118.2,28,29,246,0.4358755
604.0,311.2,600.0,0.5186666666666666,0.0778,24.54,79.9,101,116,16,0.2728531
320.0,54.6,76.0,0.718421052631579,0.0546,4.62,37.5,13,67,2,1.818745
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,87.62,113.5,85,0,0,14.85745
400.0,295.4,334.0,0.8844311377245508,0.07385,86.71,49.3,82,89,99,5.220153
450.0,53.2,100.0,0.532,0.0886666666666666,73.89,108.3,52,0,0,0.7367827
800.0,66.0,75.0,0.88,0.066,40.94,129.7,31,14,240,0.3451779
560.0,71.1,71.0,1.0014084507042254,0.0711,96.85,31.8,62,257,76,14.40188
324.0,66.2,31.0,2.135483870967742,0.0662,70.86,136.7,44,45,250,0.8130776
625.0,83.3,12.0,6.941666666666666,0.0833,68.86,87.1,75,75,47,0.3981313
560.0,63.6,10.0,6.36,0.0636,86.11,80.5,33,33,926,1.315164
314.0,93.4,269.0,0.3472118959107806,0.0467,7.62,46.8,57,64,8,0.4271967
190.0,88.3,458.0,0.1927947598253275,0.022075,67.84,109.6,73,77,99,1.169382
460.0,190.0,14.0,13.571428571428571,0.095,55.73,68.9,4,95,98,2.184558
314.0,99.2,300.0,0.3306666666666666,0.0496,74.78,89.4,43,73,134,0.4474733
146.0,188.6,1600.0,0.117875,0.04715,35.14,86.7,125,124,61,0.3004971
314.0,97.4,300.0,0.3246666666666666,0.0487,32.61,104.2,37,73,55,0.4555725
560.0,63.6,10.0,6.36,0.0636,66.54,73.4,9,22,714,1.315164
235.0,19.8,33.0,0.6,0.033,84.13,79.8,30,0,0,1.645152
314.0,115.1,401.0,0.2870324189526184,0.05755,32.22,102.8,24,92,39,0.4264583
320.0,54.6,76.0,0.718421052631579,0.0546,23.12,71.6,4,63,49,1.818745
580.0,264.5,413.0,0.6404358353510896,0.066125,48.44,119.5,226,103,80,3.708582
146.0,187.4,1600.0,0.117125,0.04685,90.48,51.3,122,117,129,0.3946269
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,79.15,70.2,78,69,112,1.91208
460.0,51.5,36.0,1.4305555555555556,0.0515,47.76,67.9,69,211,105,0.8660321
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,91.22,69.8,154,94,201,0.5479724
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,27.5,95.5,45,0,0,1.130695
294.0,76.2,11.0,6.927272727272728,0.0762,46.71,131.0,71,50,63,0.08812822
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,38.77,117.0,61,0,0,0.5272802
324.0,44.6,41.0,1.0878048780487806,0.0446,56.67,77.7,68,136,67,0.7530965
580.0,264.5,413.0,0.6404358353510896,0.066125,90.23,69.7,112,109,146,3.708582
450.0,147.4,301.0,0.4897009966777408,0.0737,8.89,27.4,8,92,2,0.8009977
560.0,288.2,373.0,0.7726541554959785,0.07205,6.7,37.1,81,88,4,0.7729153
450.0,95.8,72.0,1.3305555555555555,0.0958,60.27,102.7,55,30,366,1.355596
505.0,152.2,3.0,50.73333333333333,0.0761,24.03,99.8,11,89,34,0.7943481
460.0,48.0,3.0,16.0,0.048,56.66,106.3,66,451,87,1.644801
485.0,113.0,267.0,0.4232209737827715,0.0565,42.15,129.8,81,78,61,5.026582
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,11.7,89.8,71,867,10,0.2916726
625.0,155.4,34.0,4.570588235294117,0.0777,23.7,77.1,5,69,27,0.9041876
560.0,63.6,10.0,6.36,0.0636,91.96,69.9,16,34,990,1.315164
536.0,168.4,16.0,10.525,0.0842,54.37,69.1,95,91,91,2.792194
450.0,124.8,227.0,0.5497797356828193,0.0624,94.46,69.1,23,78,390,3.592049
580.0,264.5,413.0,0.6404358353510896,0.066125,93.36,69.8,107,103,150,3.708582
800.0,66.0,49.0,1.346938775510204,0.066,64.13,124.2,30,28,241,0.4358755
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,90.24,92.6,88,0,0,14.85745
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,8.81,76.3,41,0,0,14.85745
604.0,311.2,600.0,0.5186666666666666,0.0778,12.04,37.8,97,124,3,0.2728531
580.0,264.5,413.0,0.6404358353510896,0.066125,70.31,74.8,78,75,117,3.708582
604.0,208.7,500.0,0.4174,0.052175,87.38,69.5,52,55,218,1.716412
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,16.43,106.5,41,0,0,14.85745
604.0,234.2,433.0,0.5408775981524249,0.05855,4.83,28.3,85,106,2,1.696731
536.0,161.4,46.0,3.508695652173913,0.0807,1.67,29.4,6,36,1,0.7062185
560.0,286.8,450.0,0.6373333333333333,0.0717,7.75,120.8,88,81,7,3.629072
460.0,155.6,33.0,4.715151515151515,0.0778,82.58,92.5,83,92,305,1.013855
560.0,63.6,10.0,6.36,0.0636,14.63,121.4,27,4,153,1.315164
450.0,124.8,227.0,0.5497797356828193,0.0624,49.4,104.8,76,77,140,3.592049
450.0,129.0,92.0,1.4021739130434785,0.0645,96.06,51.9,17,83,226,1.000596
460.0,38.4,32.0,1.2,0.064,73.0,104.1,40,0,0,0.3146644
460.0,155.6,33.0,4.715151515151515,0.0778,83.33,100.2,30,186,307,1.013855
620.0,189.8,266.0,0.7135338345864662,0.0949,93.44,51.0,37,86,183,0.3338742
560.0,55.8,10.0,5.58,0.0557999999999999,0.97,36.1,54,106,1,2.042118
450.0,124.8,227.0,0.5497797356828193,0.0624,81.45,118.2,77,79,352,3.592049
460.0,38.4,32.0,1.2,0.064,2.48,29.5,43,0,0,0.3146644
324.0,102.4,57.0,1.7964912280701757,0.0512,97.42,30.5,12,89,131,3.41324
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,86.58,69.5,8,88,269,1.362835
536.0,168.4,16.0,10.525,0.0842,59.87,80.1,95,91,100,2.792194
320.0,158.6,90.0,1.762222222222222,0.0793,11.41,82.8,13,15,27,0.6491697
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,70.92,95.3,12,12,222,1.362835
190.0,85.6,401.0,0.2134663341645885,0.0214,62.17,77.2,52,16,152,1.655061
190.0,85.6,401.0,0.2134663341645885,0.0214,36.84,92.9,89,94,98,1.655061
625.0,220.3,201.0,1.0960199004975124,0.11015,44.98,76.3,47,113,72,0.9501897
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,43.5,127.1,85,0,0,1.130695
324.0,78.3,25.0,3.132,0.0783,62.72,66.1,4,55,327,5.306342
560.0,341.6,545.0,0.6267889908256881,0.0854,80.37,70.2,86,84,108,1.958902
580.0,264.5,413.0,0.6404358353510896,0.066125,46.09,118.7,102,94,76,3.708582
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,73.46,69.8,81,74,103,1.91208
275.0,76.7,7.0,10.957142857142856,0.0767,50.34,131.2,88,91,59,0.8384458
625.0,155.4,34.0,4.570588235294117,0.0777,90.17,68.6,68,67,123,0.9041876
620.0,189.8,266.0,0.7135338345864662,0.0949,71.8,116.4,68,91,140,0.3338742
604.0,311.2,600.0,0.5186666666666666,0.0778,83.33,72.3,98,110,82,0.2728531
560.0,286.8,450.0,0.6373333333333333,0.0717,11.63,120.5,87,80,10,3.629072
460.0,51.5,36.0,1.4305555555555556,0.0515,22.72,87.4,69,68,42,0.8660321
324.0,78.3,25.0,3.132,0.0783,65.88,64.9,22,24,348,5.306342
460.0,51.5,36.0,1.4305555555555556,0.0515,97.68,46.0,67,361,208,0.8660321
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,87.14,118.1,41,0,0,14.85745
324.0,139.6,253.0,0.5517786561264821,0.0698,91.16,40.5,120,118,90,0.5054298
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,89.76,96.1,45,0,0,14.85745
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,93.38,55.5,34,0,0,0.7474369
480.0,82.4,128.0,0.64375,0.0824,91.84,56.0,16,50,277,2.207412
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,2.83,28.4,72,78,2,0.6295673
560.0,71.1,71.0,1.0014084507042254,0.0711,66.59,68.9,61,358,53,14.40188
620.0,189.8,266.0,0.7135338345864662,0.0949,55.41,68.4,25,87,110,0.3338742
275.0,76.7,7.0,10.957142857142856,0.0767,57.93,110.4,86,85,67,0.8384458
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,11.86,93.1,87,68,33,1.362835
324.0,102.4,16.0,6.4,0.0512,12.39,95.5,92,91,28,0.4797601
580.0,264.5,413.0,0.6404358353510896,0.066125,17.58,53.8,89,90,23,3.708582
505.0,149.4,6.0,24.9,0.0747,10.68,55.3,78,98,9,0.9071327
800.0,66.0,69.0,0.9565217391304348,0.066,78.87,125.2,17,29,451,0.768085
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,46.43,68.3,40,0,0,14.85745
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,12.74,49.6,68,68,16,0.6295673
560.0,341.8,545.0,0.6271559633027524,0.08545,20.98,57.8,115,108,24,3.928609
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,0.45,28.3,11,0,0,1.362835
604.0,258.8,400.0,0.647,0.0647,24.38,107.6,64,66,46,2.080513
146.0,188.6,1600.0,0.117875,0.04715,51.09,121.2,121,119,89,0.3004971
320.0,108.2,343.0,0.3154518950437318,0.0541,46.57,98.6,49,81,94,2.006101
800.0,66.0,75.0,0.88,0.066,93.12,69.3,31,30,579,0.3451779
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,33.68,130.1,175,0,0,2.425779
460.0,51.5,36.0,1.4305555555555556,0.0515,44.94,68.2,68,68,101,0.8660321
460.0,112.4,24.0,4.683333333333334,0.0562,38.27,69.5,46,73,112,1.113164
604.0,258.8,400.0,0.647,0.0647,31.4,129.7,64,66,63,2.080513
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,64.53,69.5,15,15,276,1.354934
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,37.44,113.4,59,0,0,0.5272802
485.0,113.0,267.0,0.4232209737827715,0.0565,95.07,36.6,64,77,147,5.026582
536.0,161.4,46.0,3.508695652173913,0.0807,41.11,116.5,100,96,41,0.7062185
604.0,311.2,600.0,0.5186666666666666,0.0778,19.44,61.2,101,118,11,0.2728531
450.0,53.3,100.0,0.5329999999999999,0.0533,46.67,96.4,149,73,97,0.2996852
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,14.81,65.9,51,0,0,3.341123
560.0,199.5,111.0,1.7972972972972974,0.09975,26.64,100.6,69,119,23,3.457263
314.0,93.4,269.0,0.3472118959107806,0.0467,34.98,104.4,41,61,64,0.4271967
460.0,51.5,36.0,1.4305555555555556,0.0515,86.24,108.4,70,638,194,0.8660321
320.0,158.6,90.0,1.762222222222222,0.0793,50.62,69.5,18,140,108,0.6491697
275.0,76.7,7.0,10.957142857142856,0.0767,56.55,115.0,63,82,66,0.8384458
146.0,187.4,1600.0,0.117125,0.04685,42.12,104.0,136,132,52,0.3946269
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,51.65,65.8,68,69,65,0.2916726
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,81.4,102.4,42,0,0,2.425779
604.0,280.0,2.0,140.0,0.07,65.0,95.8,102,78,76,0.5512151
146.0,189.2,1600.0,0.11825,0.0472999999999999,21.8,60.1,146,126,21,0.299028
460.0,48.0,3.0,16.0,0.048,91.74,70.4,67,66,137,1.644801
560.0,71.1,71.0,1.0014084507042254,0.0711,73.12,80.9,63,965,57,14.40188
294.0,76.2,11.0,6.927272727272728,0.0762,69.74,77.0,3,0,101,0.08812822
560.0,60.8,10.0,6.08,0.0608,91.85,35.1,59,59,83,0.3221368
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,61.05,69.3,0,0,0,2.425779
560.0,198.4,500.0,0.3968,0.0992,34.7,121.1,69,121,38,5.25213
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,29.98,102.1,86,83,85,1.362835
146.0,189.1,1600.0,0.1181875,0.047275,72.48,121.0,110,107,123,0.4288969
235.0,19.8,33.0,0.6,0.033,47.62,130.6,38,0,0,1.645152
460.0,111.0,115.0,0.9652173913043478,0.0555,76.07,129.8,134,2966,9,17.20203
320.0,162.0,500.0,0.324,0.081,66.28,67.2,68,265,82,1.815297
495.0,329.3,126.0,2.6134920634920635,0.082325,77.12,73.8,81,96,61,1.476973
460.0,51.5,36.0,1.4305555555555556,0.0515,44.28,68.3,67,136,99,0.8660321
800.0,66.0,69.0,0.9565217391304348,0.066,21.51,95.8,30,29,99,0.768085
324.0,44.6,41.0,1.0878048780487806,0.0446,59.19,104.0,67,136,73,0.7530965
324.0,44.6,41.0,1.0878048780487806,0.0446,77.56,101.8,67,67,103,0.7530965
505.0,152.2,3.0,50.73333333333333,0.0761,3.53,29.0,90,95,2,0.7943481
485.0,113.0,267.0,0.4232209737827715,0.0565,65.02,81.2,76,75,98,5.026582
604.0,234.2,433.0,0.5408775981524249,0.05855,57.0,133.9,79,94,66,1.696731
314.0,98.8,300.0,0.3293333333333333,0.0494,47.37,119.8,23,68,73,0.5957398
460.0,155.8,5.0,31.160000000000004,0.0779,77.23,98.5,3,244,202,1.361657
495.0,368.0,47.0,7.829787234042553,0.092,83.03,66.1,93,91,80,1.304339
800.0,66.0,75.0,0.88,0.066,48.19,98.4,31,3,294,0.3451779
560.0,199.5,111.0,1.7972972972972974,0.09975,80.31,111.1,42,124,89,3.457263
146.0,188.8,1600.0,0.118,0.0472,76.98,107.5,120,115,119,0.4435995
560.0,63.6,10.0,6.36,0.0636,70.57,66.4,21,33,757,1.315164
560.0,288.2,373.0,0.7726541554959785,0.07205,43.06,120.1,79,80,59,0.7729153
552.0,219.4,6.0,36.56666666666667,0.1097,6.07,129.8,106,108,62,1.562582
320.0,162.0,500.0,0.324,0.081,64.37,68.6,51,131,80,1.815297
320.0,158.6,90.0,1.762222222222222,0.0793,41.08,110.4,99,146,90,0.6491697
480.0,82.4,128.0,0.64375,0.0824,76.02,103.1,41,37,232,2.207412
604.0,258.8,400.0,0.647,0.0647,88.84,69.6,63,65,216,2.080513
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,19.5,79.2,39,0,0,1.130695
190.0,88.3,458.0,0.1927947598253275,0.022075,10.13,30.0,81,91,9,1.169382
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,39.73,83.7,36,53,171,1.354934
800.0,66.0,75.0,0.88,0.066,27.17,115.2,31,31,148,0.3451779
324.0,54.4,119.0,0.4571428571428571,0.0544,90.8,68.9,7,27,654,1.702155
146.0,189.6,1600.0,0.1185,0.0474,31.54,82.8,136,129,36,0.3985579
625.0,220.3,201.0,1.0960199004975124,0.11015,18.24,100.0,21,103,29,0.9501897
400.0,295.4,334.0,0.8844311377245508,0.07385,63.92,99.6,90,104,76,5.220153
604.0,208.7,550.0,0.3794545454545454,0.052175,45.93,128.8,52,60,83,1.265589
505.0,152.2,3.0,50.73333333333333,0.0761,90.81,69.2,87,88,153,0.7943481
800.0,66.0,69.0,0.9565217391304348,0.066,96.6,33.1,7,30,579,0.768085
604.0,280.0,2.0,140.0,0.07,10.0,39.7,101,116,6,0.5512151
460.0,48.0,3.0,16.0,0.048,35.41,115.0,64,541,48,1.644801
800.0,167.0,84.0,1.988095238095238,0.0835,84.15,69.1,66,66,121,7.266841
450.0,54.8,10.0,5.48,0.0547999999999999,44.68,117.5,73,522,20,2.453874
460.0,51.5,36.0,1.4305555555555556,0.0515,30.02,100.3,69,69,66,0.8660321
320.0,158.6,90.0,1.762222222222222,0.0793,46.68,95.1,11,141,102,0.6491697
800.0,66.0,75.0,0.88,0.066,94.2,54.2,30,30,586,0.3451779
450.0,53.3,100.0,0.5329999999999999,0.0533,91.23,66.4,74,74,196,0.2996852
146.0,187.4,1600.0,0.117125,0.04685,2.93,35.8,53,95,1,0.3946269
146.0,189.1,1600.0,0.1181875,0.047275,84.9,82.5,115,105,146,0.4288969
495.0,350.8,210.0,1.6704761904761904,0.0877,26.71,79.2,83,88,21,1.542863
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,8.46,62.8,82,0,0,0.7474369
560.0,287.2,450.0,0.6382222222222222,0.0718,7.87,37.6,122,85,5,2.161994
560.0,55.8,10.0,5.58,0.0557999999999999,25.67,130.2,52,155,31,2.042118
460.0,46.4,3.0,15.466666666666669,0.0464,56.37,69.4,62,61,45,1.068646
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,70.09,93.0,44,0,0,2.023612
190.0,87.6,456.0,0.1921052631578947,0.0219,98.26,30.4,97,110,132,1.338738
235.0,19.8,33.0,0.6,0.033,82.54,79.8,30,0,0,1.645152
560.0,287.2,450.0,0.6382222222222222,0.0718,58.8,104.7,103,69,87,2.161994
495.0,352.8,121.0,2.915702479338843,0.0882,71.24,116.7,86,88,34,1.473568
460.0,190.0,14.0,13.571428571428571,0.095,52.87,69.2,81,98,90,2.184558
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,96.21,30.2,93,88,134,1.91208
560.0,55.8,10.0,5.58,0.0557999999999999,97.09,41.2,52,54,125,2.042118
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,40.07,130.6,36,0,0,0.7474369
560.0,287.2,450.0,0.6382222222222222,0.0718,80.56,71.7,99,68,126,2.161994
604.0,234.2,433.0,0.5408775981524249,0.05855,67.63,107.5,80,83,129,1.696731
495.0,352.8,121.0,2.915702479338843,0.0882,65.55,91.1,86,88,25,1.473568
324.0,38.0,19.0,2.0,0.038,73.97,68.6,69,209,50,0.8450533
495.0,329.3,126.0,2.6134920634920635,0.082325,49.02,126.9,78,91,37,1.476973
480.0,82.4,128.0,0.64375,0.0824,40.31,99.8,41,51,121,2.207412
324.0,78.3,25.0,3.132,0.0783,86.0,84.1,10,10,475,5.306342
324.0,38.0,19.0,2.0,0.038,75.62,68.3,69,68,52,0.8450533
625.0,155.4,34.0,4.570588235294117,0.0777,45.66,125.5,71,69,57,0.9041876
604.0,258.8,400.0,0.647,0.0647,31.82,129.4,63,65,64,2.080513
460.0,48.0,3.0,16.0,0.048,65.94,69.3,66,66,100,1.644801
604.0,254.6,228.0,1.1166666666666667,0.06365,3.38,31.3,0,70,1,0.732778
320.0,108.2,343.0,0.3154518950437318,0.0541,32.13,119.8,83,82,63,2.006101
800.0,66.0,69.0,0.9565217391304348,0.066,54.34,83.9,10,10,296,0.768085
190.0,85.6,401.0,0.2134663341645885,0.0214,96.71,21.4,21,70,185,1.655061
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,59.03,93.2,60,0,0,0.5272802
505.0,149.4,6.0,24.9,0.0747,8.55,48.2,89,97,6,0.9071327
560.0,199.5,111.0,1.7972972972972974,0.09975,77.22,121.3,22,125,85,3.457263
324.0,54.4,119.0,0.4571428571428571,0.0544,38.62,69.1,13,45,245,1.702155
560.0,71.1,71.0,1.0014084507042254,0.0711,0.73,32.4,78,78,1,14.40188
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,56.5,131.1,158,0,0,1.130695
146.0,187.4,1600.0,0.117125,0.04685,55.68,131.9,131,123,77,0.3946269
314.0,98.8,300.0,0.3293333333333333,0.0494,72.37,74.7,48,68,116,0.5957398
604.0,280.0,2.0,140.0,0.07,79.17,69.3,103,116,93,0.5512151
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,47.84,66.8,67,313,58,0.2916726
146.0,189.6,1600.0,0.1185,0.0474,95.38,38.6,129,131,121,0.3985579
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,2.29,19.1,67,117,1,0.2916726
560.0,290.6,450.0,0.6457777777777778,0.07265,54.81,108.1,81,81,72,3.65923
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,73.58,94.0,69,74,121,0.6295673
485.0,113.0,267.0,0.4232209737827715,0.0565,33.63,111.1,82,80,48,5.026582
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,91.67,117.5,89,0,0,11.56194
350.0,128.0,273.0,0.4688644688644688,0.064,80.2,77.3,0,0,65,0.2007852
324.0,38.0,19.0,2.0,0.038,10.74,60.7,72,585,3,0.8450533
480.0,156.4,242.0,0.6462809917355372,0.0782,9.75,87.1,98,94,22,2.855713
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,30.51,128.8,530,0,0,0.7474369
324.0,78.3,25.0,3.132,0.0783,51.08,120.2,65,64,262,5.306342
450.0,129.0,92.0,1.4021739130434785,0.0645,23.36,128.4,86,84,47,1.000596
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,66.67,78.1,8,70,305,0.319741
604.0,208.7,550.0,0.3794545454545454,0.052175,59.81,128.1,52,56,115,1.265589
146.0,188.6,1600.0,0.117875,0.04715,14.49,59.5,140,133,19,0.3004971
